,Sale,weight,ppi,cpu_core,internal_mem,ram,RearCam,battery,pred
41066,2,2,0,0,1,2,2,2,0
41067,2,2,0,0,1,2,2,3,0
41068,2,2,0,0,1,2,3,0,2
41069,2,2,0,0,1,2,3,1,0
41070,2,2,0,0,1,2,3,2,0
41071,2,2,0,0,1,2,3,3,0
41072,2,2,0,0,1,3,0,0,0
41073,2,2,0,0,1,3,0,1,0
41074,2,2,0,0,1,3,0,2,0
41075,2,2,0,0,1,3,0,3,3
41076,2,2,0,0,1,3,1,0,0
41077,2,2,0,0,1,3,1,1,0
41078,2,2,0,0,1,3,1,2,0
41079,2,2,0,0,1,3,1,3,0
41080,2,2,0,0,1,3,2,0,2
41081,2,2,0,0,1,3,2,1,0
41082,2,2,0,0,1,3,2,2,0
41083,2,2,0,0,1,3,2,3,0
41084,2,2,0,0,1,3,3,0,2
41085,2,2,0,0,1,3,3,1,0
41086,2,2,0,0,1,3,3,2,0
41087,2,2,0,0,1,3,3,3,0
41088,2,2,0,0,2,0,0,0,3
41089,2,2,0,0,2,0,0,1,3
41090,2,2,0,0,2,0,0,2,3
41091,2,2,0,0,2,0,0,3,3
41092,2,2,0,0,2,0,1,0,0
41093,2,2,0,0,2,0,1,1,3
41094,2,2,0,0,2,0,1,2,3
41095,2,2,0,0,2,0,1,3,3
41096,2,2,0,0,2,0,2,0,2
41097,2,2,0,0,2,0,2,1,0
41098,2,2,0,0,2,0,2,2,0
41099,2,2,0,0,2,0,2,3,3
41100,2,2,0,0,2,0,3,0,2
41101,2,2,0,0,2,0,3,1,2
41102,2,2,0,0,2,0,3,2,0
41103,2,2,0,0,2,0,3,3,0
41104,2,2,0,0,2,1,0,0,3
41105,2,2,0,0,2,1,0,1,3
41106,2,2,0,0,2,1,0,2,3
41107,2,2,0,0,2,1,0,3,3
41108,2,2,0,0,2,1,1,0,0
41109,2,2,0,0,2,1,1,1,0
41110,2,2,0,0,2,1,1,2,3
41111,2,2,0,0,2,1,1,3,3
41112,2,2,0,0,2,1,2,0,2
41113,2,2,0,0,2,1,2,1,0
41114,2,2,0,0,2,1,2,2,0
41115,2,2,0,0,2,1,2,3,0
41116,2,2,0,0,2,1,3,0,2
41117,2,2,0,0,2,1,3,1,0
41118,2,2,0,0,2,1,3,2,0
41119,2,2,0,0,2,1,3,3,0
41120,2,2,0,0,2,2,0,0,0
41121,2,2,0,0,2,2,0,1,3
41122,2,2,0,0,2,2,0,2,3
41123,2,2,0,0,2,2,0,3,3
41124,2,2,0,0,2,2,1,0,0
41125,2,2,0,0,2,2,1,1,0
41126,2,2,0,0,2,2,1,2,0
41127,2,2,0,0,2,2,1,3,3
41128,2,2,0,0,2,2,2,0,2
41129,2,2,0,0,2,2,2,1,0
41130,2,2,0,0,2,2,2,2,0
41131,2,2,0,0,2,2,2,3,0
41132,2,2,0,0,2,2,3,0,2
41133,2,2,0,0,2,2,3,1,0
41134,2,2,0,0,2,2,3,2,0
41135,2,2,0,0,2,2,3,3,0
41136,2,2,0,0,2,3,0,0,0
41137,2,2,0,0,2,3,0,1,0
41138,2,2,0,0,2,3,0,2,3
41139,2,2,0,0,2,3,0,3,3
41140,2,2,0,0,2,3,1,0,0
41141,2,2,0,0,2,3,1,1,0
41142,2,2,0,0,2,3,1,2,0
41143,2,2,0,0,2,3,1,3,0
41144,2,2,0,0,2,3,2,0,0
41145,2,2,0,0,2,3,2,1,0
41146,2,2,0,0,2,3,2,2,0
41147,2,2,0,0,2,3,2,3,0
41148,2,2,0,0,2,3,3,0,2
41149,2,2,0,0,2,3,3,1,0
41150,2,2,0,0,2,3,3,2,0
41151,2,2,0,0,2,3,3,3,0
41152,2,2,0,0,3,0,0,0,3
41153,2,2,0,0,3,0,0,1,3
41154,2,2,0,0,3,0,0,2,3
41155,2,2,0,0,3,0,0,3,3
41156,2,2,0,0,3,0,1,0,3
41157,2,2,0,0,3,0,1,1,3
41158,2,2,0,0,3,0,1,2,3
41159,2,2,0,0,3,0,1,3,3
41160,2,2,0,0,3,0,2,0,2
41161,2,2,0,0,3,0,2,1,0
41162,2,2,0,0,3,0,2,2,3
41163,2,2,0,0,3,0,2,3,3
41164,2,2,0,0,3,0,3,0,2
41165,2,2,0,0,3,0,3,1,0
41166,2,2,0,0,3,0,3,2,0
41167,2,2,0,0,3,0,3,3,0
41168,2,2,0,0,3,1,0,0,3
41169,2,2,0,0,3,1,0,1,3
41170,2,2,0,0,3,1,0,2,3
41171,2,2,0,0,3,1,0,3,3
41172,2,2,0,0,3,1,1,0,0
41173,2,2,0,0,3,1,1,1,3
41174,2,2,0,0,3,1,1,2,3
41175,2,2,0,0,3,1,1,3,3
41176,2,2,0,0,3,1,2,0,2
41177,2,2,0,0,3,1,2,1,0
41178,2,2,0,0,3,1,2,2,0
41179,2,2,0,0,3,1,2,3,3
41180,2,2,0,0,3,1,3,0,2
41181,2,2,0,0,3,1,3,1,0
41182,2,2,0,0,3,1,3,2,0
41183,2,2,0,0,3,1,3,3,0
41184,2,2,0,0,3,2,0,0,3
41185,2,2,0,0,3,2,0,1,3
41186,2,2,0,0,3,2,0,2,3
41187,2,2,0,0,3,2,0,3,3
41188,2,2,0,0,3,2,1,0,0
41189,2,2,0,0,3,2,1,1,0
41190,2,2,0,0,3,2,1,2,3
41191,2,2,0,0,3,2,1,3,3
41192,2,2,0,0,3,2,2,0,2
41193,2,2,0,0,3,2,2,1,0
41194,2,2,0,0,3,2,2,2,0
41195,2,2,0,0,3,2,2,3,0
41196,2,2,0,0,3,2,3,0,2
41197,2,2,0,0,3,2,3,1,0
41198,2,2,0,0,3,2,3,2,0
41199,2,2,0,0,3,2,3,3,0
41200,2,2,0,0,3,3,0,0,3
41201,2,2,0,0,3,3,0,1,3
41202,2,2,0,0,3,3,0,2,3
41203,2,2,0,0,3,3,0,3,3
41204,2,2,0,0,3,3,1,0,0
41205,2,2,0,0,3,3,1,1,0
41206,2,2,0,0,3,3,1,2,0
41207,2,2,0,0,3,3,1,3,3
41208,2,2,0,0,3,3,2,0,0
41209,2,2,0,0,3,3,2,1,0
41210,2,2,0,0,3,3,2,2,0
41211,2,2,0,0,3,3,2,3,0
41212,2,2,0,0,3,3,3,0,2
41213,2,2,0,0,3,3,3,1,0
41214,2,2,0,0,3,3,3,2,0
41215,2,2,0,0,3,3,3,3,0
41216,2,2,0,1,0,0,0,0,3
41217,2,2,0,1,0,0,0,1,3
41218,2,2,0,1,0,0,0,2,3
41219,2,2,0,1,0,0,0,3,3
41220,2,2,0,1,0,0,1,0,0
41221,2,2,0,1,0,0,1,1,3
41222,2,2,0,1,0,0,1,2,3
41223,2,2,0,1,0,0,1,3,3
41224,2,2,0,1,0,0,2,0,2
41225,2,2,0,1,0,0,2,1,0
41226,2,2,0,1,0,0,2,2,0
41227,2,2,0,1,0,0,2,3,0
41228,2,2,0,1,0,0,3,0,2
41229,2,2,0,1,0,0,3,1,2
41230,2,2,0,1,0,0,3,2,0
41231,2,2,0,1,0,0,3,3,0
41232,2,2,0,1,0,1,0,0,3
41233,2,2,0,1,0,1,0,1,3
41234,2,2,0,1,0,1,0,2,3
41235,2,2,0,1,0,1,0,3,3
41236,2,2,0,1,0,1,1,0,0
41237,2,2,0,1,0,1,1,1,0
41238,2,2,0,1,0,1,1,2,3
41239,2,2,0,1,0,1,1,3,3
41240,2,2,0,1,0,1,2,0,2
41241,2,2,0,1,0,1,2,1,0
41242,2,2,0,1,0,1,2,2,0
41243,2,2,0,1,0,1,2,3,0
41244,2,2,0,1,0,1,3,0,2
41245,2,2,0,1,0,1,3,1,0
41246,2,2,0,1,0,1,3,2,0
41247,2,2,0,1,0,1,3,3,0
41248,2,2,0,1,0,2,0,0,0
41249,2,2,0,1,0,2,0,1,3
41250,2,2,0,1,0,2,0,2,3
41251,2,2,0,1,0,2,0,3,3
41252,2,2,0,1,0,2,1,0,0
41253,2,2,0,1,0,2,1,1,0
41254,2,2,0,1,0,2,1,2,0
41255,2,2,0,1,0,2,1,3,0
41256,2,2,0,1,0,2,2,0,2
41257,2,2,0,1,0,2,2,1,0
41258,2,2,0,1,0,2,2,2,0
41259,2,2,0,1,0,2,2,3,0
41260,2,2,0,1,0,2,3,0,2
41261,2,2,0,1,0,2,3,1,0
41262,2,2,0,1,0,2,3,2,0
41263,2,2,0,1,0,2,3,3,0
41264,2,2,0,1,0,3,0,0,0
41265,2,2,0,1,0,3,0,1,0
41266,2,2,0,1,0,3,0,2,3
41267,2,2,0,1,0,3,0,3,3
41268,2,2,0,1,0,3,1,0,0
41269,2,2,0,1,0,3,1,1,0
41270,2,2,0,1,0,3,1,2,0
41271,2,2,0,1,0,3,1,3,0
41272,2,2,0,1,0,3,2,0,0
41273,2,2,0,1,0,3,2,1,0
41274,2,2,0,1,0,3,2,2,0
41275,2,2,0,1,0,3,2,3,0
41276,2,2,0,1,0,3,3,0,2
41277,2,2,0,1,0,3,3,1,0
41278,2,2,0,1,0,3,3,2,0
41279,2,2,0,1,0,3,3,3,0
41280,2,2,0,1,1,0,0,0,3
41281,2,2,0,1,1,0,0,1,3
41282,2,2,0,1,1,0,0,2,3
41283,2,2,0,1,1,0,0,3,3
41284,2,2,0,1,1,0,1,0,3
41285,2,2,0,1,1,0,1,1,3
41286,2,2,0,1,1,0,1,2,3
41287,2,2,0,1,1,0,1,3,3
41288,2,2,0,1,1,0,2,0,2
41289,2,2,0,1,1,0,2,1,0
41290,2,2,0,1,1,0,2,2,3
41291,2,2,0,1,1,0,2,3,1
41292,2,2,0,1,1,0,3,0,2
41293,2,2,0,1,1,0,3,1,0
41294,2,2,0,1,1,0,3,2,0
41295,2,2,0,1,1,0,3,3,1
41296,2,2,0,1,1,1,0,0,3
41297,2,2,0,1,1,1,0,1,3
41298,2,2,0,1,1,1,0,2,3
41299,2,2,0,1,1,1,0,3,3
41300,2,2,0,1,1,1,1,0,0
41301,2,2,0,1,1,1,1,1,3
41302,2,2,0,1,1,1,1,2,3
41303,2,2,0,1,1,1,1,3,3
41304,2,2,0,1,1,1,2,0,2
41305,2,2,0,1,1,1,2,1,0
41306,2,2,0,1,1,1,2,2,0
41307,2,2,0,1,1,1,2,3,3
41308,2,2,0,1,1,1,3,0,2
41309,2,2,0,1,1,1,3,1,0
41310,2,2,0,1,1,1,3,2,0
41311,2,2,0,1,1,1,3,3,0
41312,2,2,0,1,1,2,0,0,3
41313,2,2,0,1,1,2,0,1,3
41314,2,2,0,1,1,2,0,2,3
41315,2,2,0,1,1,2,0,3,3
41316,2,2,0,1,1,2,1,0,0
41317,2,2,0,1,1,2,1,1,0
41318,2,2,0,1,1,2,1,2,3
41319,2,2,0,1,1,2,1,3,3
41320,2,2,0,1,1,2,2,0,0
41321,2,2,0,1,1,2,2,1,0
41322,2,2,0,1,1,2,2,2,0
41323,2,2,0,1,1,2,2,3,0
41324,2,2,0,1,1,2,3,0,2
41325,2,2,0,1,1,2,3,1,0
41326,2,2,0,1,1,2,3,2,0
41327,2,2,0,1,1,2,3,3,0
41328,2,2,0,1,1,3,0,0,0
41329,2,2,0,1,1,3,0,1,3
41330,2,2,0,1,1,3,0,2,3
41331,2,2,0,1,1,3,0,3,3
41332,2,2,0,1,1,3,1,0,0
41333,2,2,0,1,1,3,1,1,0
41334,2,2,0,1,1,3,1,2,0
41335,2,2,0,1,1,3,1,3,3
41336,2,2,0,1,1,3,2,0,0
41337,2,2,0,1,1,3,2,1,0
41338,2,2,0,1,1,3,2,2,0
41339,2,2,0,1,1,3,2,3,0
41340,2,2,0,1,1,3,3,0,2
41341,2,2,0,1,1,3,3,1,0
41342,2,2,0,1,1,3,3,2,0
41343,2,2,0,1,1,3,3,3,0
41344,2,2,0,1,2,0,0,0,3
41345,2,2,0,1,2,0,0,1,3
41346,2,2,0,1,2,0,0,2,3
41347,2,2,0,1,2,0,0,3,3
41348,2,2,0,1,2,0,1,0,3
41349,2,2,0,1,2,0,1,1,3
41350,2,2,0,1,2,0,1,2,3
41351,2,2,0,1,2,0,1,3,3
41352,2,2,0,1,2,0,2,0,2
41353,2,2,0,1,2,0,2,1,3
41354,2,2,0,1,2,0,2,2,3
41355,2,2,0,1,2,0,2,3,1
41356,2,2,0,1,2,0,3,0,2
41357,2,2,0,1,2,0,3,1,0
41358,2,2,0,1,2,0,3,2,0
41359,2,2,0,1,2,0,3,3,1
41360,2,2,0,1,2,1,0,0,3
41361,2,2,0,1,2,1,0,1,3
41362,2,2,0,1,2,1,0,2,3
41363,2,2,0,1,2,1,0,3,3
41364,2,2,0,1,2,1,1,0,3
41365,2,2,0,1,2,1,1,1,3
41366,2,2,0,1,2,1,1,2,3
41367,2,2,0,1,2,1,1,3,3
41368,2,2,0,1,2,1,2,0,2
41369,2,2,0,1,2,1,2,1,0
41370,2,2,0,1,2,1,2,2,3
41371,2,2,0,1,2,1,2,3,3
41372,2,2,0,1,2,1,3,0,2
41373,2,2,0,1,2,1,3,1,0
41374,2,2,0,1,2,1,3,2,0
41375,2,2,0,1,2,1,3,3,0
41376,2,2,0,1,2,2,0,0,3
41377,2,2,0,1,2,2,0,1,3
41378,2,2,0,1,2,2,0,2,3
41379,2,2,0,1,2,2,0,3,3
41380,2,2,0,1,2,2,1,0,0
41381,2,2,0,1,2,2,1,1,3
41382,2,2,0,1,2,2,1,2,3
41383,2,2,0,1,2,2,1,3,3
41384,2,2,0,1,2,2,2,0,0
41385,2,2,0,1,2,2,2,1,0
41386,2,2,0,1,2,2,2,2,0
41387,2,2,0,1,2,2,2,3,3
41388,2,2,0,1,2,2,3,0,2
41389,2,2,0,1,2,2,3,1,0
41390,2,2,0,1,2,2,3,2,0
41391,2,2,0,1,2,2,3,3,0
41392,2,2,0,1,2,3,0,0,3
41393,2,2,0,1,2,3,0,1,3
41394,2,2,0,1,2,3,0,2,3
41395,2,2,0,1,2,3,0,3,3
41396,2,2,0,1,2,3,1,0,0
41397,2,2,0,1,2,3,1,1,0
41398,2,2,0,1,2,3,1,2,3
41399,2,2,0,1,2,3,1,3,3
41400,2,2,0,1,2,3,2,0,0
41401,2,2,0,1,2,3,2,1,0
41402,2,2,0,1,2,3,2,2,0
41403,2,2,0,1,2,3,2,3,0
41404,2,2,0,1,2,3,3,0,2
41405,2,2,0,1,2,3,3,1,0
41406,2,2,0,1,2,3,3,2,0
41407,2,2,0,1,2,3,3,3,0
41408,2,2,0,1,3,0,0,0,3
41409,2,2,0,1,3,0,0,1,3
41410,2,2,0,1,3,0,0,2,3
41411,2,2,0,1,3,0,0,3,3
41412,2,2,0,1,3,0,1,0,3
41413,2,2,0,1,3,0,1,1,3
41414,2,2,0,1,3,0,1,2,3
41415,2,2,0,1,3,0,1,3,3
41416,2,2,0,1,3,0,2,0,3
41417,2,2,0,1,3,0,2,1,3
41418,2,2,0,1,3,0,2,2,3
41419,2,2,0,1,3,0,2,3,3
41420,2,2,0,1,3,0,3,0,2
41421,2,2,0,1,3,0,3,1,0
41422,2,2,0,1,3,0,3,2,1
41423,2,2,0,1,3,0,3,3,1
41424,2,2,0,1,3,1,0,0,3
41425,2,2,0,1,3,1,0,1,3
41426,2,2,0,1,3,1,0,2,3
41427,2,2,0,1,3,1,0,3,3
41428,2,2,0,1,3,1,1,0,3
41429,2,2,0,1,3,1,1,1,3
41430,2,2,0,1,3,1,1,2,3
41431,2,2,0,1,3,1,1,3,3
41432,2,2,0,1,3,1,2,0,0
41433,2,2,0,1,3,1,2,1,3
41434,2,2,0,1,3,1,2,2,3
41435,2,2,0,1,3,1,2,3,3
41436,2,2,0,1,3,1,3,0,2
41437,2,2,0,1,3,1,3,1,0
41438,2,2,0,1,3,1,3,2,0
41439,2,2,0,1,3,1,3,3,3
41440,2,2,0,1,3,2,0,0,3
41441,2,2,0,1,3,2,0,1,3
41442,2,2,0,1,3,2,0,2,3
41443,2,2,0,1,3,2,0,3,3
41444,2,2,0,1,3,2,1,0,3
41445,2,2,0,1,3,2,1,1,3
41446,2,2,0,1,3,2,1,2,3
41447,2,2,0,1,3,2,1,3,3
41448,2,2,0,1,3,2,2,0,0
41449,2,2,0,1,3,2,2,1,0
41450,2,2,0,1,3,2,2,2,3
41451,2,2,0,1,3,2,2,3,3
41452,2,2,0,1,3,2,3,0,2
41453,2,2,0,1,3,2,3,1,0
41454,2,2,0,1,3,2,3,2,0
41455,2,2,0,1,3,2,3,3,0
41456,2,2,0,1,3,3,0,0,3
41457,2,2,0,1,3,3,0,1,3
41458,2,2,0,1,3,3,0,2,3
41459,2,2,0,1,3,3,0,3,3
41460,2,2,0,1,3,3,1,0,3
41461,2,2,0,1,3,3,1,1,3
41462,2,2,0,1,3,3,1,2,3
41463,2,2,0,1,3,3,1,3,3
41464,2,2,0,1,3,3,2,0,0
41465,2,2,0,1,3,3,2,1,0
41466,2,2,0,1,3,3,2,2,0
41467,2,2,0,1,3,3,2,3,3
41468,2,2,0,1,3,3,3,0,2
41469,2,2,0,1,3,3,3,1,0
41470,2,2,0,1,3,3,3,2,0
41471,2,2,0,1,3,3,3,3,0
41472,2,2,0,2,0,0,0,0,3
41473,2,2,0,2,0,0,0,1,3
41474,2,2,0,2,0,0,0,2,3
41475,2,2,0,2,0,0,0,3,3
41476,2,2,0,2,0,0,1,0,3
41477,2,2,0,2,0,0,1,1,3
41478,2,2,0,2,0,0,1,2,3
41479,2,2,0,2,0,0,1,3,1
41480,2,2,0,2,0,0,2,0,2
41481,2,2,0,2,0,0,2,1,3
41482,2,2,0,2,0,0,2,2,1
41483,2,2,0,2,0,0,2,3,1
41484,2,2,0,2,0,0,3,0,2
41485,2,2,0,2,0,0,3,1,0
41486,2,2,0,2,0,0,3,2,1
41487,2,2,0,2,0,0,3,3,1
41488,2,2,0,2,0,1,0,0,3
41489,2,2,0,2,0,1,0,1,3
41490,2,2,0,2,0,1,0,2,3
41491,2,2,0,2,0,1,0,3,3
41492,2,2,0,2,0,1,1,0,3
41493,2,2,0,2,0,1,1,1,3
41494,2,2,0,2,0,1,1,2,3
41495,2,2,0,2,0,1,1,3,3
41496,2,2,0,2,0,1,2,0,0
41497,2,2,0,2,0,1,2,1,0
41498,2,2,0,2,0,1,2,2,3
41499,2,2,0,2,0,1,2,3,3
41500,2,2,0,2,0,1,3,0,2
41501,2,2,0,2,0,1,3,1,0
41502,2,2,0,2,0,1,3,2,0
41503,2,2,0,2,0,1,3,3,0
41504,2,2,0,2,0,2,0,0,3
41505,2,2,0,2,0,2,0,1,3
41506,2,2,0,2,0,2,0,2,3
41507,2,2,0,2,0,2,0,3,3
41508,2,2,0,2,0,2,1,0,0
41509,2,2,0,2,0,2,1,1,3
41510,2,2,0,2,0,2,1,2,3
41511,2,2,0,2,0,2,1,3,3
41512,2,2,0,2,0,2,2,0,0
41513,2,2,0,2,0,2,2,1,0
41514,2,2,0,2,0,2,2,2,0
41515,2,2,0,2,0,2,2,3,0
41516,2,2,0,2,0,2,3,0,2
41517,2,2,0,2,0,2,3,1,0
41518,2,2,0,2,0,2,3,2,0
41519,2,2,0,2,0,2,3,3,0
41520,2,2,0,2,0,3,0,0,3
41521,2,2,0,2,0,3,0,1,3
41522,2,2,0,2,0,3,0,2,3
41523,2,2,0,2,0,3,0,3,3
41524,2,2,0,2,0,3,1,0,0
41525,2,2,0,2,0,3,1,1,0
41526,2,2,0,2,0,3,1,2,3
41527,2,2,0,2,0,3,1,3,3
41528,2,2,0,2,0,3,2,0,0
41529,2,2,0,2,0,3,2,1,0
41530,2,2,0,2,0,3,2,2,0
41531,2,2,0,2,0,3,2,3,0
41532,2,2,0,2,0,3,3,0,2
41533,2,2,0,2,0,3,3,1,0
41534,2,2,0,2,0,3,3,2,0
41535,2,2,0,2,0,3,3,3,0
41536,2,2,0,2,1,0,0,0,3
41537,2,2,0,2,1,0,0,1,3
41538,2,2,0,2,1,0,0,2,3
41539,2,2,0,2,1,0,0,3,3
41540,2,2,0,2,1,0,1,0,3
41541,2,2,0,2,1,0,1,1,3
41542,2,2,0,2,1,0,1,2,3
41543,2,2,0,2,1,0,1,3,1
41544,2,2,0,2,1,0,2,0,3
41545,2,2,0,2,1,0,2,1,3
41546,2,2,0,2,1,0,2,2,1
41547,2,2,0,2,1,0,2,3,1
41548,2,2,0,2,1,0,3,0,2
41549,2,2,0,2,1,0,3,1,1
41550,2,2,0,2,1,0,3,2,1
41551,2,2,0,2,1,0,3,3,1
41552,2,2,0,2,1,1,0,0,3
41553,2,2,0,2,1,1,0,1,3
41554,2,2,0,2,1,1,0,2,3
41555,2,2,0,2,1,1,0,3,3
41556,2,2,0,2,1,1,1,0,3
41557,2,2,0,2,1,1,1,1,3
41558,2,2,0,2,1,1,1,2,3
41559,2,2,0,2,1,1,1,3,3
41560,2,2,0,2,1,1,2,0,0
41561,2,2,0,2,1,1,2,1,3
41562,2,2,0,2,1,1,2,2,3
41563,2,2,0,2,1,1,2,3,3
41564,2,2,0,2,1,1,3,0,2
41565,2,2,0,2,1,1,3,1,0
41566,2,2,0,2,1,1,3,2,0
41567,2,2,0,2,1,1,3,3,3
41568,2,2,0,2,1,2,0,0,3
41569,2,2,0,2,1,2,0,1,3
41570,2,2,0,2,1,2,0,2,3
41571,2,2,0,2,1,2,0,3,3
41572,2,2,0,2,1,2,1,0,3
41573,2,2,0,2,1,2,1,1,3
41574,2,2,0,2,1,2,1,2,3
41575,2,2,0,2,1,2,1,3,3
41576,2,2,0,2,1,2,2,0,0
41577,2,2,0,2,1,2,2,1,0
41578,2,2,0,2,1,2,2,2,3
41579,2,2,0,2,1,2,2,3,3
41580,2,2,0,2,1,2,3,0,2
41581,2,2,0,2,1,2,3,1,0
41582,2,2,0,2,1,2,3,2,0
41583,2,2,0,2,1,2,3,3,0
41584,2,2,0,2,1,3,0,0,3
41585,2,2,0,2,1,3,0,1,3
41586,2,2,0,2,1,3,0,2,3
41587,2,2,0,2,1,3,0,3,3
41588,2,2,0,2,1,3,1,0,0
41589,2,2,0,2,1,3,1,1,3
41590,2,2,0,2,1,3,1,2,3
41591,2,2,0,2,1,3,1,3,3
41592,2,2,0,2,1,3,2,0,0
41593,2,2,0,2,1,3,2,1,0
41594,2,2,0,2,1,3,2,2,0
41595,2,2,0,2,1,3,2,3,3
41596,2,2,0,2,1,3,3,0,2
41597,2,2,0,2,1,3,3,1,0
41598,2,2,0,2,1,3,3,2,0
41599,2,2,0,2,1,3,3,3,0
41600,2,2,0,2,2,0,0,0,3
41601,2,2,0,2,2,0,0,1,3
41602,2,2,0,2,2,0,0,2,3
41603,2,2,0,2,2,0,0,3,3
41604,2,2,0,2,2,0,1,0,3
41605,2,2,0,2,2,0,1,1,3
41606,2,2,0,2,2,0,1,2,3
41607,2,2,0,2,2,0,1,3,1
41608,2,2,0,2,2,0,2,0,3
41609,2,2,0,2,2,0,2,1,3
41610,2,2,0,2,2,0,2,2,1
41611,2,2,0,2,2,0,2,3,1
41612,2,2,0,2,2,0,3,0,2
41613,2,2,0,2,2,0,3,1,1
41614,2,2,0,2,2,0,3,2,1
41615,2,2,0,2,2,0,3,3,1
41616,2,2,0,2,2,1,0,0,3
41617,2,2,0,2,2,1,0,1,3
41618,2,2,0,2,2,1,0,2,3
41619,2,2,0,2,2,1,0,3,3
41620,2,2,0,2,2,1,1,0,3
41621,2,2,0,2,2,1,1,1,3
41622,2,2,0,2,2,1,1,2,3
41623,2,2,0,2,2,1,1,3,3
41624,2,2,0,2,2,1,2,0,3
41625,2,2,0,2,2,1,2,1,3
41626,2,2,0,2,2,1,2,2,3
41627,2,2,0,2,2,1,2,3,3
41628,2,2,0,2,2,1,3,0,2
41629,2,2,0,2,2,1,3,1,0
41630,2,2,0,2,2,1,3,2,3
41631,2,2,0,2,2,1,3,3,3
41632,2,2,0,2,2,2,0,0,3
41633,2,2,0,2,2,2,0,1,3
41634,2,2,0,2,2,2,0,2,3
41635,2,2,0,2,2,2,0,3,3
41636,2,2,0,2,2,2,1,0,3
41637,2,2,0,2,2,2,1,1,3
41638,2,2,0,2,2,2,1,2,3
41639,2,2,0,2,2,2,1,3,3
41640,2,2,0,2,2,2,2,0,0
41641,2,2,0,2,2,2,2,1,3
41642,2,2,0,2,2,2,2,2,3
41643,2,2,0,2,2,2,2,3,3
41644,2,2,0,2,2,2,3,0,2
41645,2,2,0,2,2,2,3,1,0
41646,2,2,0,2,2,2,3,2,0
41647,2,2,0,2,2,2,3,3,3
41648,2,2,0,2,2,3,0,0,3
41649,2,2,0,2,2,3,0,1,3
41650,2,2,0,2,2,3,0,2,3
41651,2,2,0,2,2,3,0,3,3
41652,2,2,0,2,2,3,1,0,3
41653,2,2,0,2,2,3,1,1,3
41654,2,2,0,2,2,3,1,2,3
41655,2,2,0,2,2,3,1,3,3
41656,2,2,0,2,2,3,2,0,0
41657,2,2,0,2,2,3,2,1,0
41658,2,2,0,2,2,3,2,2,3
41659,2,2,0,2,2,3,2,3,3
41660,2,2,0,2,2,3,3,0,2
41661,2,2,0,2,2,3,3,1,0
41662,2,2,0,2,2,3,3,2,0
41663,2,2,0,2,2,3,3,3,0
41664,2,2,0,2,3,0,0,0,3
41665,2,2,0,2,3,0,0,1,3
41666,2,2,0,2,3,0,0,2,3
41667,2,2,0,2,3,0,0,3,3
41668,2,2,0,2,3,0,1,0,3
41669,2,2,0,2,3,0,1,1,3
41670,2,2,0,2,3,0,1,2,3
41671,2,2,0,2,3,0,1,3,1
41672,2,2,0,2,3,0,2,0,3
41673,2,2,0,2,3,0,2,1,3
41674,2,2,0,2,3,0,2,2,1
41675,2,2,0,2,3,0,2,3,1
41676,2,2,0,2,3,0,3,0,3
41677,2,2,0,2,3,0,3,1,1
41678,2,2,0,2,3,0,3,2,1
41679,2,2,0,2,3,0,3,3,1
41680,2,2,0,2,3,1,0,0,3
41681,2,2,0,2,3,1,0,1,3
41682,2,2,0,2,3,1,0,2,3
41683,2,2,0,2,3,1,0,3,3
41684,2,2,0,2,3,1,1,0,3
41685,2,2,0,2,3,1,1,1,3
41686,2,2,0,2,3,1,1,2,3
41687,2,2,0,2,3,1,1,3,3
41688,2,2,0,2,3,1,2,0,3
41689,2,2,0,2,3,1,2,1,3
41690,2,2,0,2,3,1,2,2,3
41691,2,2,0,2,3,1,2,3,3
41692,2,2,0,2,3,1,3,0,2
41693,2,2,0,2,3,1,3,1,3
41694,2,2,0,2,3,1,3,2,3
41695,2,2,0,2,3,1,3,3,3
41696,2,2,0,2,3,2,0,0,3
41697,2,2,0,2,3,2,0,1,3
41698,2,2,0,2,3,2,0,2,3
41699,2,2,0,2,3,2,0,3,3
41700,2,2,0,2,3,2,1,0,3
41701,2,2,0,2,3,2,1,1,3
41702,2,2,0,2,3,2,1,2,3
41703,2,2,0,2,3,2,1,3,3
41704,2,2,0,2,3,2,2,0,3
41705,2,2,0,2,3,2,2,1,3
41706,2,2,0,2,3,2,2,2,3
41707,2,2,0,2,3,2,2,3,3
41708,2,2,0,2,3,2,3,0,2
41709,2,2,0,2,3,2,3,1,0
41710,2,2,0,2,3,2,3,2,3
41711,2,2,0,2,3,2,3,3,3
41712,2,2,0,2,3,3,0,0,3
41713,2,2,0,2,3,3,0,1,3
41714,2,2,0,2,3,3,0,2,3
41715,2,2,0,2,3,3,0,3,3
41716,2,2,0,2,3,3,1,0,3
41717,2,2,0,2,3,3,1,1,3
41718,2,2,0,2,3,3,1,2,3
41719,2,2,0,2,3,3,1,3,3
41720,2,2,0,2,3,3,2,0,3
41721,2,2,0,2,3,3,2,1,3
41722,2,2,0,2,3,3,2,2,3
41723,2,2,0,2,3,3,2,3,3
41724,2,2,0,2,3,3,3,0,0
41725,2,2,0,2,3,3,3,1,0
41726,2,2,0,2,3,3,3,2,0
41727,2,2,0,2,3,3,3,3,3
41728,2,2,0,3,0,0,0,0,3
41729,2,2,0,3,0,0,0,1,3
